Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"4208","1","4332","","2008-08-07 00:39:17","","72","29270","<p>Is there a Windows equivalent of the Unix command, <em>nice</em>?</p>

<p>I'm specifically looking for something I can use at the command line, and <strong>not</strong> the ""Set Priority"" menu from the task manager.</p>

<p>My attempts at finding this on Google have been thwarted by those who can't come up with better adjectives.</p>
","55","","2351099","Adam Mitz","2009-06-26 13:20:19","2019-09-05 15:11:06","Windows Equivalent of 'nice'","<windows><unix><process-management>","4","0","8","","","CC BY-SA 2.5"
"4219","1","4228","","2008-08-07 00:43:33","","77","55157","<p>A few months back my team switched our source control over to <a href=""http://subversion.apache.org/"" rel=""noreferrer"">Apache Subversion</a> from <a href=""http://msdn.microsoft.com/en-us/vs2005/aa718670.aspx"" rel=""noreferrer"">Visual SourceSafe</a>, and we haven't been happier.  </p>

<p>Recently I've been looking at <a href=""http://tfspreview.com/"" rel=""noreferrer"">Team Foundation Server</a>, and at least on the surface, it seems very impressive.  There is some great integration with Visual Studio, and lots of great tools for DBAs, testers, project managers, etc.</p>

<p>The most obvious difference between these two products is price.  It's hard to beat Apache Subversion (free).  Team Foundation Server is quite expensive, so the extra features would really have to kick Subversion in the pants.</p>

<ul>
<li>Does anyone have practical experience with both?  </li>
<li>How do they compare?</li>
<li>Is Team Foundation Server actually worth the expense?</li>
</ul>
","423","","41688","Mark Biek","2013-04-23 19:52:11","2013-04-23 19:52:11","SVN vs. Team Foundation Server","<svn><tfs>","26","0","26","2012-11-27 03:58:52","","CC BY-SA 3.0"
"4221","1","","","2008-08-07 00:45:51","","35","22887","<p>I'd like to use a <code>LinqDataSource</code> control on a page and limit the amount of records returned.  I know if I use code behind I could do something like this:</p>

<pre><code>IEnumerable&lt;int&gt; values = Enumerable.Range(0, 10);
IEnumerable&lt;int&gt; take3 = values.Take(3);
</code></pre>

<p>Does anyone know if something like this is possible with a <code>LinqDataSource</code> control?</p>

<p><strong>[Update]</strong></p>

<p>I'm going to use the <code>LinqDataSource</code> with the <code>ListView</code> control, <em>not</em> a GridView or Repeater.  The <code>LinqDataSource</code> wizard does not provide the ability to limit the number of records return.  The Advanced options only allow you to enabled deletes, inserts, and updates.</p>
","519","","925222","Otto","2011-10-21 16:59:29","2019-12-27 08:59:01","LinqDataSource - Can you limit the amount of records returned?","<c#><asp.net><database><linq><linq-to-sql>","6","0","3","","","CC BY-SA 3.0"
"4225","1","4281","","2008-08-07 00:48:04","","17","1196","<p>Is there a trivial, or at least moderately straight-forward way to generate territory maps (e.g. Risk)?</p>

<p>I have looked in the past and the best I could find were vague references to Voronoi diagrams.  An example of a Voronoi diagram is this:</p>

<p><img src=""https://i.stack.imgur.com/aX9Tp.gif"" alt=""here"">.</p>

<p>These hold promise, but I guess i haven't seen any straight-forward ways of rendering these, let alone holding them in some form of data structure to treat each territory as an object.</p>

<p>Another approach that holds promise is flood fill, but again I'm unsure on the best way to start with this approach.</p>

<p>Any advice would be much appreciated.</p>
","364","","4751173","Ash","2018-12-27 21:50:55","2018-12-27 21:50:55","Territory Map Generation","<language-agnostic><maps><voronoi>","4","0","0","","","CC BY-SA 4.0"
"4227","1","4735712","","2008-08-07 00:51:21","","162","268188","<p>I'm using a <code>Dictionary&lt;string, int&gt;</code> where the <code>int</code> is a count of the key.</p>

<p>Now, I need to access the last-inserted Key inside the Dictionary, but I do not know the name of it. The obvious attempt:</p>

<pre><code>int LastCount = mydict[mydict.keys[mydict.keys.Count]];
</code></pre>

<p>does not work, because <code>Dictionary.Keys</code> does not implement a []-indexer.</p>

<p>I just wonder if there is any similar class? I thought about using a Stack, but that only stores a string. I could now create my own struct and then use a <code>Stack&lt;MyStruct&gt;</code>, but I wonder if there is another alternative, essentially a Dictionary that implements an []-indexer on the Keys?</p>
","91","","2771704","","2015-04-07 12:16:44","2020-01-03 07:03:49","Accessing a Dictionary.Keys Key through a numeric index","<c#><.net><dictionary>","15","1","21","","","CC BY-SA 3.0"
"4230","1","4244","","2008-08-07 00:54:31","","50","70253","<p>I've been doing ASP.NET development for a little while now, and I've used both the GridView and the DataGrid controls before for various things, but I never could find a really good reason to use one or the other. I'd like to know:</p>

<p>What is the difference between these 2 ASP.NET controls? What are the advantages or disadvantages of both? Is one any faster? Newer? Easier to maintain?</p>

<p>The intellisense summary for the controls doesn't seem to describe any difference between the two. They both can view, edit, and sort data and automatically generate columns at runtime.</p>

<p><strong>Edit:</strong> Visual Studio 2008 no longer lists DataGrid as an available control in the toolbox. It is still available (for legacy support I assume) if you type it in by hand though.</p>
","392","","392","Dan","2008-08-07 01:11:16","2019-04-06 07:08:52","The Difference Between a DataGrid and a GridView in ASP.NET?","<asp.net>","9","0","7","","","CC BY-SA 2.5"
"4234","1","4260","","2008-08-07 00:56:41","","14","6271","<p>So my company stores alot of data in a foxpro database and trying to get around the performance hit of touching it directly I was thinking of messaging anything that can be done asynchronously for a snappier user experience.  I started looking at <a href=""http://activemq.apache.org/"" rel=""noreferrer"">ActiveMQ</a> but don't know how well C# will hook with it.  Wanting to hear what all of you guys think.</p>

<p>edit : It is going to be a web application.  Anything touching this foxpro is kinda slow (probably because the person who set it up 10 years ago messed it all to hell, some of the table files are incredibly large).  We replicate the foxpro to sql nightly and most of our data reads are ok being a day old so we are focusing on the writes. plus the write affects a critical part of the user experience (purchasing), we store it in sql and then just message to have it put into foxpro when it can.  I wish we could just get rid of the foxpro, unfortunately the company doesn't want to get rid of a very old piece of software they bought that depends on it.</p>
","590","","590","Kevin Sheffield","2008-08-07 02:12:37","2019-12-27 09:31:14","What to use for Messaging with C#","<c#><messaging><activemq>","7","0","3","","","CC BY-SA 2.5"
"4242","1","4247","","2008-08-07 01:05:15","","52","6567","<p>I want to convert a primitive to a string, and I tried:</p>

<pre><code>myInt.toString();
</code></pre>

<p>This fails with the error:</p>

<pre><code>int cannot be dereferenced
</code></pre>

<p>Now, I get that primitives are not reference types (ie, not an Object) and so cannot have methods.  However, Java 5 introduced autoboxing and unboxing (a la C#... which I never liked in C#, but that's beside the point).  So with autoboxing, I would expect the above to convert myInt to an Integer and then call toString() on that.</p>

<p>Furthermore, I believe C# allows such a call, unless I remember incorrectly.  Is this just an unfortunate shortcoming of Java's autoboxing/unboxing specification, or is there a good reason for this?</p>
","122","","131433","erickson","2012-05-23 14:28:15","2014-01-30 23:26:36","Why doesn't Java autoboxing extend to method invocations of methods of the autoboxed types?","<java><autoboxing>","8","0","4","","","CC BY-SA 3.0"
"4246","1","4271","","2008-08-07 01:09:04","","15","6587","<p>What is the best method for executing FTP commands from a SQL Server stored procedure? we currently use something like this:</p>

<pre><code>EXEC master..xp_cmdshell 'ftp -n -s:d:\ftp\ftpscript.xmt 172.1.1.1'
</code></pre>

<p>The problem is that the command seems to succeed even if the FTP ended in error. Also, the use of <code>xp_cmdshell</code> requires special permissions and may leave room for security issues.</p>
","162","","3804420","Paul G","2017-12-22 10:10:19","2017-12-22 10:10:19","What is best practice for FTP from a SQL Server 2005 stored procedure?","<sql-server><ftp>","3","0","1","","","CC BY-SA 3.0"
"4269","1","","","2008-08-07 01:28:03","","75","26100","<p>What is the best way to programmatically send an SMS text message?</p>

<p>Are there any free Web Service based SMS gateways?</p>

<p>I know that if I happen to know the user's carrier (Sprint, AT&amp;T, etc), I can send an <a href=""http://en.wikipedia.org/wiki/SMS_gateways"" rel=""noreferrer"">SMS by emailing an address</a> based on phone number + carrier. I would like a good solution that does not require me to know the carrier. Barring that, is there an easy way to lookup carrier given a cell phone number?</p>

<p>I understand that there are some services independent of the major mobile carriers that offer a per-message fee-based service, with API. What I would like to know is how such organizations tap into the SMS networks. Do they have contracts with mobile carriers to resell their services?</p>
","357","","164901","martinatime","2010-09-23 01:11:13","2013-03-23 03:24:37","Programmatic SMS","<mobile><sms>","11","1","44","2017-06-14 13:05:56","","CC BY-SA 2.5"
"4287","1","4304","","2008-08-07 01:54:12","","16","2602","<p>I have a process in erlang that is supposed to do something immediately after spawn, then send the result back to the parent when it is finished.  How do I figure out the PID of the process that spawned it?</p>
","121","","","","","2009-08-11 16:19:38","How Do You Determine The PID of the Parent of a Process","<erlang>","4","1","","","","CC BY-SA 2.5"
"4303","1","4310","","2008-08-07 02:27:03","","58","7460","<p>Lots of people talk about writing tests for their code before they start writing their code. This practice is generally known as Test Driven Development or TDD for short. What benefits do I gain from writing software this way? How do I get started with this practice?</p>
","358","","","","","2017-02-02 13:41:28","Why should I practice Test Driven Development and how should I start?","<testing><tdd>","4","3","28","","","CC BY-SA 2.5"
